"CommandID","ParameterName","ParameterType","IsRequired","Description"
"105","InformationAction","ActionPreference","0","No description available."
"105","ErrorVariable","String","0","No description available."
"105","WarningVariable","String","0","No description available."
"105","InformationVariable","String","0","No description available."
"105","OutVariable","String","0","No description available."
"105","OutBuffer","Int32","0","No description available."
"105","PipelineVariable","String","0","No description available."
"105","Title","String","1","No description available."
"105","Subtitle","String","1","No description available."
"106","Action","String","0","Specifies the action to be performed. Available options: Install, Uninstall, Patch, Repair, ActiveSetup."
"106","FilePath","String","1","The file path to the MSI/MSP file."
"106","ProductCode","Guid","1","The product code of the installed MSI."
"106","InstalledApplication","InstalledApplication","1","The InstalledApplication object of the installed MSI."
"106","ArgumentList","String[]","0","Overrides the default parameters specified in the config.psd1 file."
"106","AdditionalArgumentList","String[]","0","Adds additional parameters to the default set specified in the config.psd1 file."
"106","SecureArgumentList","SwitchParameter","0","Hides all parameters passed to the MSI or MSP file from the toolkit log file."
"106","WorkingDirectory","String","0","Overrides the working directory. The working directory is set to the location of the MSI file."
"106","Transforms","String[]","0","The name(s) of the transform file(s) to be applied to the MSI. The transform files should be in the same directory as the MSI file."
"106","Patches","String[]","0","The name(s) of the patch (MSP) file(s) to be applied to the MSI for the ""Install"" action. The patch files should be in the same directory as the MSI   file."
"106","RunAsActiveUser","RunAsActiveUser","1","A RunAsActiveUser object to invoke the process as."
"106","UseLinkedAdminToken","SwitchParameter","0","Use a user's linked administrative token while running the process under their context."
"106","UseHighestAvailableToken","SwitchParameter","0","Use a user's linked administrative token if it's available while running the process under their context."
"106","InheritEnvironmentVariables","SwitchParameter","0","Specifies whether the process running as a user should inherit the SYSTEM account's environment variables."
"106","DenyUserTermination","SwitchParameter","0","Specifies that users cannot terminate the process started in their context. The user will still be able to terminate the process if they're an   administrator, though."
"106","UseUnelevatedToken","SwitchParameter","1","If the current process is elevated, starts the new process unelevated using the user's unelevated linked token."
"106","ExpandEnvironmentVariables","SwitchParameter","0","Specifies whether to expand any Windows/DOS-style environment variables in the specified FilePath/ArgumentList."
"106","LoggingOptions","String","0","Overrides the default logging options specified in the config.psd1 file."
"106","LogFileName","String","0","Overrides the default log file name. The default log file name is generated from the MSI file name. If LogFileName does not end in .log, it will be   automatically appended.    For uninstallations, by default the product code is resolved to the DisplayName and version of the application."
"106","RepairMode","String","0","Specifies the mode of repair. Choosing `Repair` will repair via `msiexec.exe /p` (which can trigger unsupressable reboots). Choosing `Reinstall` will   reinstall by adding `REINSTALL=ALL REINSTALLMODE=omus` to the standard InstallParams."
"106","RepairFromSource","SwitchParameter","0","Specifies whether we should repair from source. Also rewrites local cache."
"106","SkipMSIAlreadyInstalledCheck","SwitchParameter","0","Skips the check to determine if the MSI is already installed on the system."
"106","IncludeUpdatesAndHotfixes","SwitchParameter","0","Include matches against updates and hotfixes in results."
"106","SuccessExitCodes","Int32[]","0","List of exit codes to be considered successful. Defaults to values set during ADTSession initialization, otherwise: 0"
"106","RebootExitCodes","Int32[]","0","List of exit codes to indicate a reboot is required. Defaults to values set during ADTSession initialization, otherwise: 1641, 3010"
"106","IgnoreExitCodes","String[]","0","List the exit codes to ignore or * to ignore all exit codes."
"106","PriorityClass","ProcessPriorityClass","0","Specifies priority class for the process. Options: Idle, Normal, High, AboveNormal, BelowNormal, RealTime."
"106","ExitOnProcessFailure","SwitchParameter","0","Automatically closes the active deployment session via Close-ADTSession in the event the process exits with a non-success or non-ignored exit code."
"106","NoDesktopRefresh","SwitchParameter","0","If specifies, doesn't refresh the desktop and environment after successful MSI installation."
"106","NoWait","SwitchParameter","1","Immediately continue after executing the process."
"106","PassThru","SwitchParameter","0","Returns ExitCode, StdOut, and StdErr output from the process. Note that a failed execution will only return an object if either `-ErrorAction` is set   to `SilentlyContinue`/`Ignore`, or if `-IgnoreExitCodes`/`-SuccessExitCodes` are used."
"106","Verbose","SwitchParameter","0","No description available."
"106","Debug","SwitchParameter","0","No description available."
"106","ErrorAction","ActionPreference","0","No description available."
"106","WarningAction","ActionPreference","0","No description available."
"106","InformationAction","ActionPreference","0","No description available."
"106","ErrorVariable","String","0","No description available."
"106","WarningVariable","String","0","No description available."
"106","InformationVariable","String","0","No description available."
"106","OutVariable","String","0","No description available."
"106","OutBuffer","Int32","0","No description available."
"106","PipelineVariable","String","0","No description available."
"107","Username","NTAccount","0","A username to invoke the process as. Only supported while running as the SYSTEM account."
"107","Action","String","0","Specifies the action to be performed. Available options: Install, Uninstall, Patch, Repair, ActiveSetup."
"107","FilePath","String","1","The file path to the MSI/MSP file."
"107","ProductCode","Guid","1","The product code of the installed MSI."
"107","InstalledApplication","InstalledApplication","1","The InstalledApplication object of the installed MSI."
"107","ArgumentList","String[]","0","Overrides the default parameters specified in the config.psd1 file."
"107","AdditionalArgumentList","String[]","0","Adds additional parameters to the default set specified in the config.psd1 file."
"107","SecureArgumentList","SwitchParameter","0","Hides all parameters passed to the MSI or MSP file from the toolkit log file."
"107","WorkingDirectory","String","0","Overrides the working directory. The working directory is set to the location of the MSI file."
"107","Transforms","String[]","0","The name(s) of the transform file(s) to be applied to the MSI. The transform files should be in the same directory as the MSI file."
"107","Patches","String[]","0","The name(s) of the patch (MSP) file(s) to be applied to the MSI for the ""Install"" action. The patch files should be in the same directory as the MSI   file."
"107","UseLinkedAdminToken","SwitchParameter","0","Use a user's linked administrative token while running the process under their context."
"107","UseHighestAvailableToken","SwitchParameter","0","Use a user's linked administrative token if it's available while running the process under their context."
"107","InheritEnvironmentVariables","SwitchParameter","0","Specifies whether the process running as a user should inherit the SYSTEM account's environment variables."
"107","ExpandEnvironmentVariables","SwitchParameter","0","Specifies whether to expand any Windows/DOS-style environment variables in the specified FilePath/ArgumentList."
"107","DenyUserTermination","SwitchParameter","0","Specifies that users cannot terminate the process started in their context. The user will still be able to terminate the process if they're an   administrator, though."
"107","LoggingOptions","String","0","Overrides the default logging options specified in the config.psd1 file."
"107","LogFileName","String","0","Overrides the default log file name. The default log file name is generated from the MSI file name. If LogFileName does not end in .log, it will be   automatically appended.    For uninstallations, by default the product code is resolved to the DisplayName and version of the application."
"107","RepairMode","String","0","Specifies the mode of repair. Choosing `Repair` will repair via `msiexec.exe /p` (which can trigger unsupressable reboots). Choosing `Reinstall` will   reinstall by adding `REINSTALL=ALL REINSTALLMODE=omus` to the standard InstallParams."
"107","RepairFromSource","SwitchParameter","0","Specifies whether we should repair from source. Also rewrites local cache."
"107","SkipMSIAlreadyInstalledCheck","SwitchParameter","0","Skips the check to determine if the MSI is already installed on the system."
"107","IncludeUpdatesAndHotfixes","SwitchParameter","0","Include matches against updates and hotfixes in results."
"107","SuccessExitCodes","Int32[]","0","List of exit codes to be considered successful. Defaults to values set during ADTSession initialization, otherwise: 0"
"107","RebootExitCodes","Int32[]","0","List of exit codes to indicate a reboot is required. Defaults to values set during ADTSession initialization, otherwise: 1641, 3010"
"107","IgnoreExitCodes","String[]","0","List the exit codes to ignore or * to ignore all exit codes."
"107","PriorityClass","ProcessPriorityClass","0","Specifies priority class for the process. Options: Idle, Normal, High, AboveNormal, BelowNormal, RealTime."
"107","ExitOnProcessFailure","SwitchParameter","0","Automatically closes the active deployment session via Close-ADTSession in the event the process exits with a non-success or non-ignored exit code."
"107","NoDesktopRefresh","SwitchParameter","0","If specifies, doesn't refresh the desktop and environment after successful MSI installation."
"107","NoWait","SwitchParameter","1","Immediately continue after executing the process."
"107","PassThru","SwitchParameter","0","Returns ExitCode, StdOut, and StdErr output from the process. Note that a failed execution will only return an object if either `-ErrorAction` is set   to `SilentlyContinue`/`Ignore`, or if `-IgnoreExitCodes`/`-SuccessExitCodes` are used."
"107","Verbose","SwitchParameter","0","No description available."
"107","Debug","SwitchParameter","0","No description available."
"107","ErrorAction","ActionPreference","0","No description available."
"107","WarningAction","ActionPreference","0","No description available."
"107","InformationAction","ActionPreference","0","No description available."
"107","ErrorVariable","String","0","No description available."
"107","WarningVariable","String","0","No description available."
"107","InformationVariable","String","0","No description available."
"107","OutVariable","String","0","No description available."
"107","OutBuffer","Int32","0","No description available."
"107","PipelineVariable","String","0","No description available."
"108","FilePath","String","1","Path to the MSP file."
"108","AdditionalArgumentList","String[]","0","Additional parameters."
"108","RunAsActiveUser","RunAsActiveUser","1","A RunAsActiveUser object to invoke the process as."
"108","UseLinkedAdminToken","SwitchParameter","0","Use a user's linked administrative token while running the process under their context."
"108","UseHighestAvailableToken","SwitchParameter","0","Use a user's linked administrative token if it's available while running the process under their context."
"108","InheritEnvironmentVariables","SwitchParameter","0","Specifies whether the process running as a user should inherit the SYSTEM account's environment variables."
"108","DenyUserTermination","SwitchParameter","0","Specifies that users cannot terminate the process started in their context. The user will still be able to terminate the process if they're an   administrator, though."
"108","UseUnelevatedToken","SwitchParameter","1","If the current process is elevated, starts the new process unelevated using the user's unelevated linked token."
"108","ExpandEnvironmentVariables","SwitchParameter","0","Specifies whether to expand any Windows/DOS-style environment variables in the specified FilePath/ArgumentList."
"108","Verbose","SwitchParameter","0","No description available."
"108","Debug","SwitchParameter","0","No description available."
"108","ErrorAction","ActionPreference","0","No description available."
"108","WarningAction","ActionPreference","0","No description available."
"108","InformationAction","ActionPreference","0","No description available."
"108","ErrorVariable","String","0","No description available."
"108","WarningVariable","String","0","No description available."
"108","InformationVariable","String","0","No description available."
"108","OutVariable","String","0","No description available."
"108","OutBuffer","Int32","0","No description available."
"108","PipelineVariable","String","0","No description available."
"109","Username","NTAccount","0","A username to invoke the process as. Only supported while running as the SYSTEM account."
"109","FilePath","String","1","Path to the MSP file."
"109","AdditionalArgumentList","String[]","0","Additional parameters."
"109","UseLinkedAdminToken","SwitchParameter","0","Use a user's linked administrative token while running the process under their context."
"109","UseHighestAvailableToken","SwitchParameter","0","Use a user's linked administrative token if it's available while running the process under their context."
"109","InheritEnvironmentVariables","SwitchParameter","0","Specifies whether the process running as a user should inherit the SYSTEM account's environment variables."
"109","ExpandEnvironmentVariables","SwitchParameter","0","Specifies whether to expand any Windows/DOS-style environment variables in the specified FilePath/ArgumentList."
"109","DenyUserTermination","SwitchParameter","0","Specifies that users cannot terminate the process started in their context. The user will still be able to terminate the process if they're an   administrator, though."
"109","Verbose","SwitchParameter","0","No description available."
"109","Debug","SwitchParameter","0","No description available."
"109","ErrorAction","ActionPreference","0","No description available."
"109","WarningAction","ActionPreference","0","No description available."
"109","InformationAction","ActionPreference","0","No description available."
"109","ErrorVariable","String","0","No description available."
"109","WarningVariable","String","0","No description available."
"109","InformationVariable","String","0","No description available."
"109","OutVariable","String","0","No description available."
"109","OutBuffer","Int32","0","No description available."
"109","PipelineVariable","String","0","No description available."
"110","FilePath","String","1","Path to the file to be executed. If the file is located directly in the ""Files"" directory of the App Deploy Toolkit, only the file name needs to be   specified.    Otherwise, the full path of the file must be specified. If the files is in a subdirectory of ""Files"", use the ""$($adtSession.DirFiles)"" variable as   shown in the example."
"110","ArgumentList","String[]","0","Arguments to be passed to the executable."
"110","SecureArgumentList","SwitchParameter","0","Hides all parameters passed to the executable from the Toolkit log file."
"110","WorkingDirectory","String","0","The working directory used for executing the process. Defaults to DirFiles if there is an active DeploymentSession. The use of UseShellExecute affects   this parameter."
"110","RunAsActiveUser","RunAsActiveUser","1","A RunAsActiveUser object to invoke the process as."
"110","UseLinkedAdminToken","SwitchParameter","0","Use a user's linked administrative token while running the process under their context."
"110","UseHighestAvailableToken","SwitchParameter","0","Use a user's linked administrative token if it's available while running the process under their context."
"110","InheritEnvironmentVariables","SwitchParameter","0","Specifies whether the process running as a user should inherit the SYSTEM account's environment variables."
"110","DenyUserTermination","SwitchParameter","0","Specifies that users cannot terminate the process started in their context. The user will still be able to terminate the process if they're an   administrator, though."
"110","UseUnelevatedToken","SwitchParameter","0","If the current process is elevated, starts the new process unelevated using the user's unelevated linked token."
"110","UseShellExecute","SwitchParameter","1","Specifies whether to use the operating system shell to start the process. $true if the shell should be used when starting the process; $false if the   process should be created directly from the executable file.    The word ""Shell"" in this context refers to a graphical shell (similar to the Windows shell) rather than command shells (for example, bash or sh) and   lets users launch graphical applications or open documents. It lets you open a file or a url and the Shell will figure out the program to open it with.    The WorkingDirectory property behaves differently depending on the value of the UseShellExecute property. When UseShellExecute is true, the   WorkingDirectory property specifies the location of the executable. When UseShellExecute is false, the WorkingDirectory property is not used to find   the executable. Instead, it is used only by the process that is started and has meaning only within the context of the new process.    If you set UseShellExecute to $true, there will be no available output from the process."
"110","Verb","String","0","The verb to use when doing a ShellExecute invocation. Common usages are ""runas"" to trigger a UAC elevation of the process."
"110","ExpandEnvironmentVariables","SwitchParameter","0","Specifies whether to expand any Windows/DOS-style environment variables in the specified FilePath/ArgumentList."
"110","WindowStyle","ProcessWindowStyle","1","Style of the window of the process executed. Options: Normal, Hidden, Maximized, Minimized. Only works for native Windows GUI applications. If the   WindowStyle is set to Hidden, UseShellExecute should be set to $true.    Note: Not all processes honor WindowStyle. WindowStyle is a recommendation passed to the process. They can choose to ignore it."
"110","CreateNoWindow","SwitchParameter","1","Specifies whether the process should be started with a new window to contain it."
"110","StreamEncoding","Encoding","0","Specifies the encoding type to use when reading stdout/stderr. Some apps like WinGet encode using UTF8, which will corrupt if incorrectly set."
"110","NoStreamLogging","SwitchParameter","0","Don't log any available stdout/stderr data to the log file."
"110","WaitForMsiExec","SwitchParameter","0","Sometimes an EXE bootstrapper will launch an MSI install. In such cases, this variable will ensure that this function waits for the msiexec engine to   become available before starting the install."
"110","MsiExecWaitTime","TimeSpan","0","Specify the length of time in seconds to wait for the msiexec engine to become available."
"110","WaitForChildProcesses","SwitchParameter","0","Specifies whether the started process should be considered finished only when any child processes it spawns have finished also."
"110","KillChildProcessesWithParent","SwitchParameter","0","Specifies whether any child processes started by the provided executable should be closed when the provided executable closes. This is handy for   application installs that open web browsers and other programs that cannot be suppressed."
"110","Timeout","TimeSpan","1","How long to wait for the process before timing out."
"110","TimeoutAction","ActionPreference","0","What action to take on timeout. Follows ErrorAction if not specified."
"110","NoTerminateOnTimeout","SwitchParameter","0","Indicates that the process should not be terminated on timeout. Only supported for GUI-based applications."
"110","SuccessExitCodes","Int32[]","0","List of exit codes to be considered successful. Defaults to values set during ADTSession initialization, otherwise: 0"
"110","RebootExitCodes","Int32[]","0","List of exit codes to indicate a reboot is required. Defaults to values set during ADTSession initialization, otherwise: 1641, 3010"
"110","IgnoreExitCodes","String[]","0","List the exit codes to ignore or * to ignore all exit codes. Where possible, please use `-SuccessExitCodes` and/or `-RebootExitCodes` instead."
"110","PriorityClass","ProcessPriorityClass","0","Specifies priority class for the process. Options: Idle, Normal, High, AboveNormal, BelowNormal, RealTime."
"110","ExitOnProcessFailure","SwitchParameter","0","Automatically closes the active deployment session via Close-ADTSession in the event the process exits with a non-success or non-ignored exit code."
"110","NoWait","SwitchParameter","1","Immediately continue after executing the process."
"110","PassThru","SwitchParameter","0","If `-NoWait` is not specified, returns an object with ExitCode, StdOut, and StdErr output from the process. If `-NoWait` is specified, returns a task   that can be awaited. Note that a failed execution will only return an object if either `-ErrorAction` is set to `SilentlyContinue`/`Ignore`, or if   `-IgnoreExitCodes`/`-SuccessExitCodes` are used."
"110","Verbose","SwitchParameter","0","No description available."
"110","Debug","SwitchParameter","0","No description available."
"110","ErrorAction","ActionPreference","0","No description available."
"110","WarningAction","ActionPreference","0","No description available."
"110","InformationAction","ActionPreference","0","No description available."
"110","ErrorVariable","String","0","No description available."
"110","WarningVariable","String","0","No description available."
"110","InformationVariable","String","0","No description available."
"110","OutVariable","String","0","No description available."
"110","OutBuffer","Int32","0","No description available."
"110","PipelineVariable","String","0","No description available."
"111","Username","NTAccount","0","A username to invoke the process as. Only supported while running as the SYSTEM account."
"111","FilePath","String","1","Path to the file to be executed. If the file is located directly in the ""Files"" directory of the App Deploy Toolkit, only the file name needs to be   specified.    Otherwise, the full path of the file must be specified. If the files is in a subdirectory of ""Files"", use the ""$($adtSession.DirFiles)"" variable as   shown in the example."
"111","ArgumentList","String[]","0","Arguments to be passed to the executable."
"111","SecureArgumentList","SwitchParameter","0","Hides all parameters passed to the executable from the Toolkit log file."
"111","WorkingDirectory","String","0","The working directory used for executing the process. Defaults to the directory of the file being executed. The use of UseShellExecute affects this   parameter."
"111","UseLinkedAdminToken","SwitchParameter","0","Use a user's linked administrative token while running the process under their context."
"111","UseHighestAvailableToken","SwitchParameter","0","Use a user's linked administrative token if it's available while running the process under their context."
"111","InheritEnvironmentVariables","SwitchParameter","0","Specifies whether the process running as a user should inherit the SYSTEM account's environment variables."
"111","ExpandEnvironmentVariables","SwitchParameter","0","Specifies whether to expand any Windows/DOS-style environment variables in the specified FilePath/ArgumentList."
"111","DenyUserTermination","SwitchParameter","0","Specifies that users cannot terminate the process started in their context. The user will still be able to terminate the process if they're an   administrator, though."
"111","WindowStyle","ProcessWindowStyle","1","Style of the window of the process executed. Options: Normal, Hidden, Maximized, Minimized. Only works for native Windows GUI applications. If the   WindowStyle is set to Hidden, UseShellExecute should be set to $true.    Note: Not all processes honor WindowStyle. WindowStyle is a recommendation passed to the process. They can choose to ignore it."
"111","CreateNoWindow","SwitchParameter","1","Specifies whether the process should be started with a new window to contain it."
"111","StreamEncoding","Encoding","0","Specifies the encoding type to use when reading stdout/stderr. Some apps like WinGet encode using UTF8, which will corrupt if incorrectly set."
"111","NoStreamLogging","SwitchParameter","0","Don't log any available stdout/stderr data to the log file."
"111","WaitForMsiExec","SwitchParameter","0","Sometimes an EXE bootstrapper will launch an MSI install. In such cases, this variable will ensure that this function waits for the msiexec engine to   become available before starting the install."
"111","MsiExecWaitTime","TimeSpan","0","Specify the length of time in seconds to wait for the msiexec engine to become available."
"111","WaitForChildProcesses","SwitchParameter","0","Specifies whether the started process should be considered finished only when any child processes it spawns have finished also."
"111","KillChildProcessesWithParent","SwitchParameter","0","Specifies whether any child processes started by the provided executable should be closed when the provided executable closes. This is handy for   application installs that open web browsers and other programs that cannot be suppressed."
"111","Timeout","TimeSpan","1","How long to wait for the process before timing out."
"111","TimeoutAction","ActionPreference","0","What action to take on timeout. Follows ErrorAction if not specified."
"111","NoTerminateOnTimeout","SwitchParameter","0","Indicates that the process should not be terminated on timeout. Only supported for GUI-based applications, or when -CreateNoWindow isn't specified."
"111","SuccessExitCodes","Int32[]","0","List of exit codes to be considered successful. Defaults to values set during ADTSession initialization, otherwise: 0"
"111","RebootExitCodes","Int32[]","0","List of exit codes to indicate a reboot is required. Defaults to values set during ADTSession initialization, otherwise: 1641, 3010"
"111","IgnoreExitCodes","String[]","0","List the exit codes to ignore or * to ignore all exit codes."
"111","PriorityClass","ProcessPriorityClass","0","Specifies priority class for the process. Options: Idle, Normal, High, AboveNormal, BelowNormal, RealTime."
"111","ExitOnProcessFailure","SwitchParameter","0","Automatically closes the active deployment session via Close-ADTSession in the event the process exits with a non-success or non-ignored exit code."
"111","NoWait","SwitchParameter","1","Immediately continue after executing the process."
"111","PassThru","SwitchParameter","0","If `-NoWait` is not specified, returns an object with ExitCode, StdOut, and StdErr output from the process. If `-NoWait` is specified, returns a task   that can be awaited. Note that a failed execution will only return an object if either `-ErrorAction` is set to `SilentlyContinue`/`Ignore`, or if   `-IgnoreExitCodes`/`-SuccessExitCodes` are used."
"111","Verbose","SwitchParameter","0","No description available."
"111","Debug","SwitchParameter","0","No description available."
"111","ErrorAction","ActionPreference","0","No description available."
"111","WarningAction","ActionPreference","0","No description available."
"111","InformationAction","ActionPreference","0","No description available."
"111","ErrorVariable","String","0","No description available."
"111","WarningVariable","String","0","No description available."
"111","InformationVariable","String","0","No description available."
"111","OutVariable","String","0","No description available."
"111","OutBuffer","Int32","0","No description available."
"111","PipelineVariable","String","0","No description available."
"112","Name","String","1","Specify the name of the service."
"112","InputObject","ServiceController","1","A ServiceController object to start."
"112","SkipDependentServices","SwitchParameter","0","Choose to skip checking for and starting dependent services."
"112","PendingStatusWait","TimeSpan","0","The amount of time to wait for a service to get out of a pending state before continuing. Default is 60 seconds."
"112","PassThru","SwitchParameter","0","Return the System.ServiceProcess.ServiceController service object."
"112","Verbose","SwitchParameter","0","No description available."
"112","Debug","SwitchParameter","0","No description available."
"112","ErrorAction","ActionPreference","0","No description available."
"112","WarningAction","ActionPreference","0","No description available."
"112","InformationAction","ActionPreference","0","No description available."
"112","ErrorVariable","String","0","No description available."
"112","WarningVariable","String","0","No description available."
"112","InformationVariable","String","0","No description available."
"112","OutVariable","String","0","No description available."
"112","OutBuffer","Int32","0","No description available."
"112","PipelineVariable","String","0","No description available."
"113","Name","String","1","Specify the name of the service."
"113","InputObject","ServiceController","1","A ServiceController object to stop."
"113","SkipDependentServices","SwitchParameter","0","Choose to skip checking for and stopping dependent services."
"113","PendingStatusWait","TimeSpan","0","The amount of time to wait for a service to get out of a pending state before continuing. Default is 60 seconds."
"113","PassThru","SwitchParameter","0","Return the System.ServiceProcess.ServiceController service object."
"113","Verbose","SwitchParameter","0","No description available."
"113","Debug","SwitchParameter","0","No description available."
"113","ErrorAction","ActionPreference","0","No description available."
"113","WarningAction","ActionPreference","0","No description available."
"113","InformationAction","ActionPreference","0","No description available."
"113","ErrorVariable","String","0","No description available."
"113","WarningVariable","String","0","No description available."
"113","InformationVariable","String","0","No description available."
"113","OutVariable","String","0","No description available."
"113","OutBuffer","Int32","0","No description available."
"113","PipelineVariable","String","0","No description available."
"114","PassThru","SwitchParameter","0","Outputs an object containing the following properties:    - ACPowerLineStatus  - BatteryChargeStatus  - BatteryLifePercent  - BatterySaverEnabled  - BatteryLifeRemaining  - BatteryFullLifetime  - IsUsingACPower  - IsLaptop"
"114","Verbose","SwitchParameter","0","No description available."
"114","Debug","SwitchParameter","0","No description available."
"114","ErrorAction","ActionPreference","0","No description available."
"114","WarningAction","ActionPreference","0","No description available."
"114","InformationAction","ActionPreference","0","No description available."
"114","ErrorVariable","String","0","No description available."
"114","WarningVariable","String","0","No description available."
"114","InformationVariable","String","0","No description available."
"114","OutVariable","String","0","No description available."
"114","OutBuffer","Int32","0","No description available."
"114","PipelineVariable","String","0","No description available."
"116","Verbose","SwitchParameter","0","No description available."
"116","Debug","SwitchParameter","0","No description available."
"116","ErrorAction","ActionPreference","0","No description available."
"116","WarningAction","ActionPreference","0","No description available."
"116","InformationAction","ActionPreference","0","No description available."
"116","ErrorVariable","String","0","No description available."
"116","WarningVariable","String","0","No description available."
"116","InformationVariable","String","0","No description available."
"116","OutVariable","String","0","No description available."
"116","OutBuffer","Int32","0","No description available."
"116","PipelineVariable","String","0","No description available."
"117","Verbose","SwitchParameter","0","No description available."
"117","Debug","SwitchParameter","0","No description available."
"117","ErrorAction","ActionPreference","0","No description available."
"117","WarningAction","ActionPreference","0","No description available."
"117","InformationAction","ActionPreference","0","No description available."
"117","ErrorVariable","String","0","No description available."
"117","WarningVariable","String","0","No description available."
"117","InformationVariable","String","0","No description available."
"117","OutVariable","String","0","No description available."
"117","OutBuffer","Int32","0","No description available."
"117","PipelineVariable","String","0","No description available."
"119","KbNumber","String","1","KBNumber of the update."
"119","Verbose","SwitchParameter","0","No description available."
"119","Debug","SwitchParameter","0","No description available."
"119","ErrorAction","ActionPreference","0","No description available."
"119","WarningAction","ActionPreference","0","No description available."
"119","InformationAction","ActionPreference","0","No description available."
"119","ErrorVariable","String","0","No description available."
"119","WarningVariable","String","0","No description available."
"119","InformationVariable","String","0","No description available."
"119","OutVariable","String","0","No description available."
"119","OutBuffer","Int32","0","No description available."
"119","PipelineVariable","String","0","No description available."
"120","MutexName","String","1","The name of the system mutex."
"120","MutexWaitTime","TimeSpan","0","The number of milliseconds the current thread should wait to acquire an exclusive lock of a named mutex.    A wait time of -1 milliseconds means to wait indefinitely. A wait time of zero does not acquire an exclusive lock but instead tests the state of the   wait handle and returns immediately."
"120","Verbose","SwitchParameter","0","No description available."
"120","Debug","SwitchParameter","0","No description available."
"120","ErrorAction","ActionPreference","0","No description available."
"120","WarningAction","ActionPreference","0","No description available."
"120","InformationAction","ActionPreference","0","No description available."
"120","ErrorVariable","String","0","No description available."
"120","WarningVariable","String","0","No description available."
"120","InformationVariable","String","0","No description available."
"120","OutVariable","String","0","No description available."
"120","OutBuffer","Int32","0","No description available."
"120","PipelineVariable","String","0","No description available."
"121","Verbose","SwitchParameter","0","No description available."
"121","Debug","SwitchParameter","0","No description available."
"121","ErrorAction","ActionPreference","0","No description available."
"121","WarningAction","ActionPreference","0","No description available."
"121","InformationAction","ActionPreference","0","No description available."
"121","ErrorVariable","String","0","No description available."
"121","WarningVariable","String","0","No description available."
"121","InformationVariable","String","0","No description available."
"121","OutVariable","String","0","No description available."
"121","OutBuffer","Int32","0","No description available."
"121","PipelineVariable","String","0","No description available."
"122","Verbose","SwitchParameter","0","No description available."
"122","Debug","SwitchParameter","0","No description available."
"122","ErrorAction","ActionPreference","0","No description available."
"122","WarningAction","ActionPreference","0","No description available."
"122","InformationAction","ActionPreference","0","No description available."
"122","ErrorVariable","String","0","No description available."
"122","WarningVariable","String","0","No description available."
"122","InformationVariable","String","0","No description available."
"122","OutVariable","String","0","No description available."
"122","OutBuffer","Int32","0","No description available."
"122","PipelineVariable","String","0","No description available."
"123","Verbose","SwitchParameter","0","No description available."
"123","Debug","SwitchParameter","0","No description available."
"123","ErrorAction","ActionPreference","0","No description available."
"123","WarningAction","ActionPreference","0","No description available."
"123","InformationAction","ActionPreference","0","No description available."
"123","ErrorVariable","String","0","No description available."
"123","WarningVariable","String","0","No description available."
"123","InformationVariable","String","0","No description available."
"123","OutVariable","String","0","No description available."
"123","OutBuffer","Int32","0","No description available."
"123","PipelineVariable","String","0","No description available."
"124","Key","String","1","Path of the registry key."
"124","Name","Object","1","Specify the name of the value to check the existence of."
"124","SID","String","0","The security identifier (SID) for a user. Specifying this parameter will convert a HKEY_CURRENT_USER registry key to the HKEY_USERS\$SID format.    Specify this parameter from the Invoke-ADTAllUsersRegistryAction function to read/edit HKCU registry settings for all users on the system."
"124","Wow6432Node","SwitchParameter","0","Specify this switch to check the 32-bit registry (Wow6432Node) on 64-bit systems."
"124","Verbose","SwitchParameter","0","No description available."
"124","Debug","SwitchParameter","0","No description available."
"124","ErrorAction","ActionPreference","0","No description available."
"124","WarningAction","ActionPreference","0","No description available."
"124","InformationAction","ActionPreference","0","No description available."
"124","ErrorVariable","String","0","No description available."
"124","WarningVariable","String","0","No description available."
"124","InformationVariable","String","0","No description available."
"124","OutVariable","String","0","No description available."
"124","OutBuffer","Int32","0","No description available."
"124","PipelineVariable","String","0","No description available."
"125","Name","String","1","Specify the name of the service.    Note: Service name can be found by executing ""Get-Service | Format-Table -AutoSize -Wrap"" or by using the properties screen of a service in   services.msc."
"125","UseCIM","SwitchParameter","0","Use CIM/WMI to check for the service. This is useful for compatibility with PSADT v3.x."
"125","PassThru","SwitchParameter","0","Return the WMI service object. To see all the properties use: Test-ADTServiceExists -Name 'spooler' -PassThru | Get-Member"
"125","Verbose","SwitchParameter","0","No description available."
"125","Debug","SwitchParameter","0","No description available."
"125","ErrorAction","ActionPreference","0","No description available."
"125","WarningAction","ActionPreference","0","No description available."
"125","InformationAction","ActionPreference","0","No description available."
"125","ErrorVariable","String","0","No description available."
"125","WarningVariable","String","0","No description available."
"125","InformationVariable","String","0","No description available."
"125","OutVariable","String","0","No description available."
"125","OutBuffer","Int32","0","No description available."
"125","PipelineVariable","String","0","No description available."
"127","Verbose","SwitchParameter","0","No description available."
"127","Debug","SwitchParameter","0","No description available."
"127","ErrorAction","ActionPreference","0","No description available."
"127","WarningAction","ActionPreference","0","No description available."
"127","InformationAction","ActionPreference","0","No description available."
"127","ErrorVariable","String","0","No description available."
"127","WarningVariable","String","0","No description available."
"127","InformationVariable","String","0","No description available."
"127","OutVariable","String","0","No description available."
"127","OutBuffer","Int32","0","No description available."
"127","PipelineVariable","String","0","No description available."
